outlet_name_allsides,source_type_allsides,bias_allsides,url_allsides,url_cleaned
WBAY 2,News Media,Center,https://www.allsides.com/news-source/wbay-2-media-bias,wbay.com
WBBJ 7 Eyewitness News,News Media,Center,https://www.allsides.com/news-source/wbbj-7-eyewitness-news-media-bias,wbbjtv.com
WBIR 10,News Media,Center,https://www.allsides.com/news-source/wbir-10-media-bias,wbir.com
WBKO 13,News Media,Center,https://www.allsides.com/news-source/wbko-13-media-bias,wbko.com
WBOC Delaware,News Media,Center,https://www.allsides.com/news-source/wboc-delaware-media-bias,wboc.com/news/regional/delaware
WBOY 12,News Media,Center,https://www.allsides.com/news-source/wboy-12-media-bias,wboy.com
WBUR,News Media,Center,https://www.allsides.com/news-source/wbur-media-bias,wbur.org
WCAI,News Media,Center-Left,https://www.allsides.com/news-source/wcai-media-bias,capeandislands.org
WCAX 3,News Media,Center,https://www.allsides.com/news-source/wcax-3-media-bias,wcax.com
WCBD 2,News Media,Center,https://www.allsides.com/news-source/wcbd-2-media-bias,counton2.com/news/south-carolina-news
WCIA,News Media,Center,https://www.allsides.com/news-source/wcia-media-bias,wcia.com
WCPO 9,News Media,Center,https://www.allsides.com/news-source/wcpo-9-media-bias,wcpo.com
WCPT,News Media,Center-Left,https://www.allsides.com/news-source/wcpt-media-bias,heartlandsignal.com
WCVB,News Media,Center,https://www.allsides.com/news-source/wcvb-media-bias,wcvb.com
WDEL,News Media,Center,https://www.allsides.com/news-source/wdel-media-bias,wdel.com/#/questions
WDIO,News Media,Center,https://www.allsides.com/news-source/wdio-media-bias,wdio.com
WDIV 4 Click On Detroit,News Media,Center,https://www.allsides.com/news-source/wdiv-4-media-bias,clickondetroit.com
WDIY,News Media,Center,https://www.allsides.com/news-source/wdiy-media-bias,wdiy.org
WDSU,News Media,Center,https://www.allsides.com/news-source/wdsu-media-bias,wdsu.com
WDTN 2,News Media,Center,https://www.allsides.com/news-source/wdtn-2-media-bias,wdtn.com
WDTV 5,News Media,Center,https://www.allsides.com/news-source/wdtv-5-media-bias,wdtv.com
Weatherford Democrat,News Media,Center,https://www.allsides.com/news-source/weatherford-democrat-media-bias,weatherforddemocrat.com
WEHT/WTVW,News Media,Center,https://www.allsides.com/news-source/wehtwtvw-media-bias,tristatehomepage.com
WEMU,News Media,Center,https://www.allsides.com/news-source/wemu-media-bias,wemu.org
WESA,News Media,Center,https://www.allsides.com/news-source/wesa-media-bias,wesa.fm
WESH 2,News Media,Center,https://www.allsides.com/news-source/wesh-2-media-bias,wesh.com
West Hawaii Today,News Media,Center,https://www.allsides.com/news-source/west-hawaii-today-media-bias,westhawaiitoday.com
West Texas Tribune,News Media,Center,https://www.allsides.com/news-source/west-texas-tribune-media-bias,westtexastribune.org
West Virginia Public Broadcasting,News Media,Center,https://www.allsides.com/news-source/west-virginia-public-broadcasting-media-bias,wvpublic.org
Weston Democrat,News Media,Center,https://www.allsides.com/news-source/weston-democrat-media-bias,wvnews.com/westondemocrat
WFAE,News Media,Center,https://www.allsides.com/news-source/wfae,wfae.org
WFLA,News Media,Center,https://www.allsides.com/news-source/wfla-media-bias,wfla.com
WFMZ 69,News Media,Center,https://www.allsides.com/news-source/wfmz-69-media-bias,wfmz.com
WFSB,News Media,Center,https://www.allsides.com/news-source/wfsb-media-bias,wfsb.com
WFSU,News Media,Center,https://www.allsides.com/news-source/wfsu-media-bias,news.wfsu.org
WFYI,News Media,Center-Left,https://www.allsides.com/news-source/wfyi-media-bias,wfyi.org
WGAL 8,News Media,Center,https://www.allsides.com/news-source/wgal-8-media-bias,wgal.com
WGBH,News Media,Center,https://www.allsides.com/news-source/wgbh,news.wgbh.org
WGME 13,News Media,Center,https://www.allsides.com/news-source/wgme-13-media-bias,wgme.com
WGN,News Media,Center,https://www.allsides.com/news-source/wgn-media-bias,wgntv.com
WGVU,News Media,Center,https://www.allsides.com/news-source/wgvu-media-bias,wgvunews.org
What's News,Podcast,Center,https://www.allsides.com/news-source/whats-news-media-bias,wsj.com/podcasts/whats-news
Whatfinger News,News Media,Right,https://www.allsides.com/news-source/whatfinger-news-media-bias,whatfinger.com
WHBC 1480,News Media,Center,https://www.allsides.com/news-source/whbc-1480-media-bias,whbc.com
WHDH 7,News Media,Center,https://www.allsides.com/news-source/whdh-7-media-bias,whdh.com
WHIO 7,News Media,Center,https://www.allsides.com/news-source/whio-7-media-bias,whio.com
Whitehouse.gov,Think Tank / Policy Group,Center-Left,https://www.allsides.com/news-source/whitehousegov,whitehouse.gov
Whittier Daily News,News Media,Center,https://www.allsides.com/news-source/whittier-daily-news-media-bias,whittierdailynews.com
WHNT 19,News Media,Center,https://www.allsides.com/news-source/whnt-19-media-bias,whnt.com
WHO Radio 1040,News Media,Center,https://www.allsides.com/news-source/who-radio-1040-media-bias,whoradio.iheart.com
WHOP,News Media,Center,https://www.allsides.com/news-source/whop-media-bias,whopam.com
WHRO Public Media,News Media,Center-Left,https://www.allsides.com/news-source/whro-public-media-media-bias,whro.org
WHYY,News Media,Center,https://www.allsides.com/news-source/whyy-media-bias,whyy.org
WIBW 13,News Media,Center,https://www.allsides.com/news-source/wibw-13-media-bias,wibw.com
Wicked Local,News Media,Center,https://www.allsides.com/news-source/wicked-local-media-bias,wickedlocal.com
Williamson Herald,News Media,Center,https://www.allsides.com/news-source/williamson-herald-media-bias,williamsonherald.com
WILX 10,News Media,Center,https://www.allsides.com/news-source/wilx-10-media-bias,wilx.com
Winona Daily,News Media,Center,https://www.allsides.com/news-source/winona-daily-media-bias,winonadailynews.com
Winona Times,News Media,Center,https://www.allsides.com/news-source/winona-times-media-bias,winonatimes.com
Wired,News Media,Center,https://www.allsides.com/news-source/wired,wired.com
WIS 10,News Media,Center,https://www.allsides.com/news-source/wis-10-media-bias,wistv.com
Wis Politics,News Media,Center,https://www.allsides.com/news-source/wis-politics-media-bias,wispolitics.com
Wisconsin Examiner,News Media,Center-Left,https://www.allsides.com/news-source/wisconsin-examiner-media-bias,wisconsinexaminer.com
Wisconsin Gazette,News Media,Center-Left,https://www.allsides.com/news-source/wisconsin-gazette,wisconsingazette.com
Wisconsin Law Journal,News Media,Center,https://www.allsides.com/news-source/wisconsin-law-journal-media-bias,wislawjournal.com
Wisconsin Public Radio,News Media,Center,https://www.allsides.com/news-source/wisconsin-public-radio-media-bias,wpr.org
Wisconsin Rapids Tribune,News Media,Center,https://www.allsides.com/news-source/wisconsin-rapids-tribune-media-bias,wisconsinrapidstribune.com
Wisconsin State Journal,News Media,Center,https://www.allsides.com/news-source/wisconsin-state-journal-media-bias,madison.com/wsj
Wisconsin Watch,News Media,Center-Left,https://www.allsides.com/news-source/wisconsin-watch-media-bias,wisconsinwatch.org
Wish TV,News Media,Center,https://www.allsides.com/news-source/wish-tv-media-bias,wishtv.com
WITN,News Media,Center,https://www.allsides.com/news-source/witn-media-bias,witn.com
WIVB 4,News Media,Center,https://www.allsides.com/news-source/wivb-4-media-bias,wivb.com
WIZM,News Media,Center,https://www.allsides.com/news-source/wizm-media-bias,wizmnews.com
WJAR 10,News Media,Center,https://www.allsides.com/news-source/wjar-10-media-bias,turnto10.com
WJCT News,News Media,Center,https://www.allsides.com/news-source/wjct-news-media-bias,news.wjct.org
WJHG,News Media,Center,https://www.allsides.com/news-source/wjhg-media-bias,wjhg.com
WJON,News Media,Center,https://www.allsides.com/news-source/wjon-media-bias,wjon.com
WJTV 12,News Media,Center,https://www.allsides.com/news-source/wjtv-12-media-bias,wjtv.com
WKAR,News Media,Center,https://www.allsides.com/news-source/wkar-media-bias,wkar.org
WKBN 27,News Media,Center,https://www.allsides.com/news-source/wkbn-27-media-bias,wkbn.com
WKRC 12,News Media,Center,https://www.allsides.com/news-source/wkrc-12-media-bias,local12.com
WKRN News 2,News Media,Center,https://www.allsides.com/news-source/wkrn-news-2-media-bias,wkrn.com
WKTN,News Media,Center,https://www.allsides.com/news-source/wktn-media-bias,wktn.com
WKTV 2,News Media,Center,https://www.allsides.com/news-source/wktv-2-media-bias,wktv.com
WKYC 3,News Media,Center,https://www.allsides.com/news-source/wkyc-3-media-bias,wkyc.com
WKYT,News Media,Center,https://www.allsides.com/news-source/wkyt-media-bias,wkyt.com
WLBT 3,News Media,Center,https://www.allsides.com/news-source/wlbt-3-media-bias,wlbt.com
WLNS,News Media,Center,https://www.allsides.com/news-source/wlns-media-bias,wlns.com
WLOX 13,News Media,Center,https://www.allsides.com/news-source/wlox-13-media-bias,wlox.com
WMAR 2,News Media,Center,https://www.allsides.com/news-source/wmar-2-media-bias,wmar2news.com
WMNF,News Media,Center-Left,https://www.allsides.com/news-source/wmnf-media-bias,wmnf.org
WMTW 8,News Media,Center,https://www.allsides.com/news-source/wmtw-8-media-bias,wmtw.com
WND,News Media,Right,https://www.allsides.com/news-source/wnd-media-bias,wnd.com
WNDU 16,News Media,Center,https://www.allsides.com/news-source/wndu-16-media-bias,wndu.com
WNKY 40,News Media,Center,https://www.allsides.com/news-source/wnky-40-media-bias,wnky.com
WNYC,News Media,Center-Left,https://www.allsides.com/news-source/wnyc-new-jersey-public-radio-media-bias,wnyc.org
WOAI 4,News Media,Center,https://www.allsides.com/news-source/woai-4-media-bias,news4sanantonio.com
WOIO 19,News Media,Center,https://www.allsides.com/news-source/woio-19-media-bias,cleveland19.com
WOOD 8,News Media,Center,https://www.allsides.com/news-source/wood-8-media-bias,woodtv.com
World Magazine,News Media,Right,https://www.allsides.com/news-source/world-magazine-media-bias,wng.org
World Wildlife,Think Tank / Policy Group,Center,https://www.allsides.com/news-source/world-wildlife-media-bias,worldwildlife.org
World Wildlife Fund,,Center,https://www.allsides.com/news-source/world-wildlife-fund,worldwildlife.org/about/news-press
Worthy News,News Media,Center,https://www.allsides.com/news-source/worthy-news-media-bias,worthynews.com
WOWK 13,News Media,Center,https://www.allsides.com/news-source/wowk-13-media-bias,wowktv.com
WPKY,News Media,Center,https://www.allsides.com/news-source/wpky-media-bias,wpkyonline.com
WPRI 12,News Media,Center,https://www.allsides.com/news-source/wpri-12-media-bias,wpri.com
WPXI,News Media,Center,https://www.allsides.com/news-source/wpxi-media-bias,wpxi.com
WRAL,News Media,Center,https://www.allsides.com/news-source/wral-media-bias,wral.com
Wrangell Sentinel,News Media,Center,https://www.allsides.com/news-source/wrangell-sentinel-media-bias,wrangellsentinel.com
WRBI Radio,News Media,Center,https://www.allsides.com/news-source/wrbi-radio-media-bias,wrbiradio.com/
WRDE,News Media,Center,https://www.allsides.com/news-source/wrde-media-bias,wrde.com
WRDW,News Media,Center,https://www.allsides.com/news-source/wrdw-media-bias,wrdw.com
WRFA,News Media,Center,https://www.allsides.com/news-source/wrfa-media-bias,wrfalp.com
WRKF,News Media,Center-Left,https://www.allsides.com/news-source/wrkf-media-bias,wrkf.org
WSAZ 3,News Media,Center,https://www.allsides.com/news-source/wsaz-3-media-bias,wsaz.com
WSFA 12,News Media,Center,https://www.allsides.com/news-source/wfsa-media-bias,wsfa.com
WTAJ,News Media,Center,https://www.allsides.com/news-source/wtaj-media-bias,wtaj.com
WTKR 3,News Media,Center,https://www.allsides.com/news-source/wtkr-3-media-bias,wtkr.com
WTMJ 4 Milwaukee,News Media,Center,https://www.allsides.com/news-source/wtmj-4-milwaukee-media-bias,tmj4.com
WTNH,News Media,Center,https://www.allsides.com/news-source/wtnh-media-bias,wtnh.com
WTOL 11,News Media,Center,https://www.allsides.com/news-source/wtol-11-media-bias,wtol.com
WTOP,News Media,Center,https://www.allsides.com/news-source/wtop-media-bias,wtop.com
WTRF,News Media,Center,https://www.allsides.com/news-source/wtrf-media-bias,wtrf.com/west-virginia
WTRF 7,News Media,Center,https://www.allsides.com/news-source/wtrf-7-media-bias,wtrf.com/west-virginia
WTTW,News Media,Center,https://www.allsides.com/news-source/wttw-media-bias,news.wttw.com
WTVB,News Media,Center,https://www.allsides.com/news-source/wtvb-media-bias,wtvbam.com
WTVR 6,News Media,Center,https://www.allsides.com/news-source/wtvr-6-media-bias,wtvr.com
WV Metro News,News Media,Center,https://www.allsides.com/news-source/wv-metro-news-media-bias,wvmetronews.com
WV News,News Media,Center,https://www.allsides.com/news-source/wv-news-media-bias,wvnews.com
WVEC 13,News Media,Center,https://www.allsides.com/news-source/wvec-13-media-bias,13newsnow.com
WVNews.com,News Media,Center,https://www.allsides.com/news-source/wvnewscom-media-bias,wvnews.com
